,id,title,release_date,popularity,vote_average,vote_count
8387,542917,Twin Murders: The Silence of the White City,2019-10-25,12.2,5.6,312
8388,50135,Animals United,2010-10-07,15.726,5.6,303
8389,9488,Spy Kids 2: The Island of Lost Dreams,2002-08-07,34.855,5.622,2095
8390,24271,The Maiden Heist,2009-05-09,10.857,5.6,322
8391,144340,Admission,2013-03-21,12.214,5.6,593
8392,412105,You Get Me,2017-06-19,15.165,5.6,1660
8393,13260,Semi-Pro,2008-02-28,16.296,5.618,747
8394,602654,Horizon Line,2020-10-29,24.293,5.6,342
8395,13803,Amusement,2008-10-09,14.42,5.6,336
8396,370567,Sherlock Gnomes,2018-03-15,27.188,5.6,681
8397,231474,The Hunters,2013-10-25,12.518,5.6,338
8398,484437,The Hole in the Ground,2019-03-01,16.532,5.6,645
8399,11888,Snow Dogs,2002-01-18,19.947,5.6,700
8400,2800,Rumor Has It...,2005-12-22,16.573,5.616,1095
8401,68684,Detention,2012-04-06,12.562,5.6,355
8402,9703,The Last Legion,2007-04-19,24.733,5.6,768
8403,219318,The Volcano,2013-10-02,10.75,5.6,619
8404,929,Godzilla,1998-05-20,78.971,5.614,3719
8405,301372,Voice from the Stone,2017-04-28,15.195,5.6,447
8406,10603,George of the Jungle,1997-07-15,28.18,5.61,2005
8407,806,The Omen,2006-06-06,67.26,5.612,1017
8408,300665,Leatherface,2017-09-14,29.705,5.6,1254
8409,22825,The Box,2009-10-29,14.612,5.61,1687
8410,10206,Buffy the Vampire Slayer,1992-07-24,28.991,5.6,772
8411,12662,Psycho III,1986-04-02,14.086,5.6,358
8412,414191,Our House,2018-07-27,13.019,5.6,320
8413,106747,Machete Kills,2013-09-12,18.934,5.6,1827
8414,83770,On the Road,2012-05-22,12.216,5.6,808
8415,10200,The Day the Earth Stood Still,2008-12-10,28.483,5.606,3257
8416,6171,Dreamcatcher,2003-03-21,31.713,5.607,1663
8417,82679,Fun Size,2012-10-24,9.417,5.6,415
8418,27,9 Songs,2004-07-16,39.582,5.606,492
8419,692969,Cadaver,2020-10-22,15.977,5.6,598
8420,692969,Cadaver,2020-10-22,15.977,5.6,598
8421,9794,Employee of the Month,2006-10-06,15.398,5.6,602
8422,475430,Artemis Fowl,2020-06-12,22.473,5.6,1585
8423,237756,Kill Me Three Times,2015-04-10,15.035,5.6,501
8424,174321,The English Teacher,2013-05-16,13.924,5.6,335
8425,1819,"You, Me and Dupree",2006-07-13,17.184,5.604,1285
8426,434555,The Possession of Hannah Grace,2018-11-29,44.096,5.6,1268
8427,49849,Cowboys & Aliens,2011-07-29,43.079,5.603,4867
8428,384521,The Cloverfield Paradox,2018-02-04,45.236,5.6,3107
8429,1979,Fantastic Four: Rise of the Silver Surfer,2007-06-13,48.44,5.6,7588
8430,2335,Taxi 4,2007-02-10,22.655,5.601,1171
8431,335788,Renegades,2017-08-21,24.008,5.6,316
8432,10878,Saving Silverman,2001-02-09,15.538,5.6,500
8433,8202,Æon Flux,2005-11-30,31.414,5.6,2121
8434,718444,Rogue,2020-08-20,34.756,5.6,657
8435,291272,We Are Still Here,2015-06-05,11.435,5.598,457
8436,46837,Kaboom,2010-10-06,11.99,5.6,308
8437,19912,The Final Destination,2009-08-26,42.71,5.6,3099
8438,11132,Confessions of a Teenage Drama Queen,2004-02-17,17.289,5.598,854
8439,346671,Little Evil,2017-08-08,13.743,5.6,895
8440,401371,Mute,2018-02-23,23.409,5.6,1022
8441,52449,Bad Teacher,2011-05-16,34.097,5.6,4535
8442,1534,Pathfinder,2007-01-11,25.308,5.6,650
8443,118289,Diana,2013-09-19,12.636,5.6,471
8444,74461,Knights of Badassdom,2013-01-21,8.28,5.6,391
8445,11377,House on Haunted Hill,1999-10-29,20.085,5.6,829
8446,11132,Confessions of a Teenage Drama Queen,2004-02-17,17.289,5.598,854
8447,286567,Max Steel,2016-10-14,27.492,5.6,742
8448,10344,The Fly II,1989-02-10,23.189,5.6,591
8449,2210,Earth Girls Are Easy,1988-09-08,17.532,5.6,352
8450,354287,War Machine,2017-05-26,21.315,5.6,1087
8451,180296,They Came Together,2014-06-27,11.199,5.6,389
8452,70074,Bullet to the Head,2012-11-14,20.238,5.6,1213
8453,10956,Joe Dirt,2001-04-10,32.239,5.588,689
8454,9623,The Juror,1996-02-02,23.484,5.6,353
8455,532710,Firestarter,2022-05-12,22.799,5.583,642
8456,658777,Freaks – You're One of Us,2020-09-02,14.672,5.6,315
8457,9757,Norbit,2007-02-08,53.415,5.6,2226
8458,10008,An American Haunting,2005-05-05,11.116,5.6,465
8459,2900,The Astronaut's Wife,1999-08-27,22.894,5.6,870
8460,2900,The Astronaut's Wife,1999-08-27,22.894,5.6,870
8461,532710,Firestarter,2022-05-12,22.799,5.583,642
8462,433630,Inconceivable,2017-06-30,18.094,5.6,318
8463,144336,Sabotage,2014-03-28,30.694,5.6,1357
8464,80035,The Watch,2012-07-26,28.751,5.6,2222
8465,41515,Yogi Bear,2010-12-17,22.387,5.6,835
8466,9334,The Scorpion King,2002-04-18,33.527,5.583,3002
8467,10610,The Medallion,2003-08-15,33.399,5.6,1029
8468,57431,The Sitter,2011-12-09,18.891,5.6,893
8469,40805,The Green Hornet,2011-01-12,33.779,5.6,3097
8470,11045,Taxi,2004-10-06,29.853,5.6,1012
8471,744594,White Noise,2022-11-25,14.136,5.58,629
8472,382511,Penny Pincher!,2016-09-28,21.714,5.6,885
8473,14239,Cool World,1992-07-10,24.437,5.579,693
8474,582607,See You Yesterday,2019-05-03,14.279,5.6,516
8475,457943,Slaughterhouse Rulez,2018-10-31,20.922,5.6,431
8476,241257,Regression,2015-10-01,19.459,5.6,1732
8477,7233,Rebound,2005-07-01,13.546,5.6,319
8478,27475,The Slumber Party Massacre,1982-09-10,11.625,5.6,308
8479,11637,Are We There Yet?,2005-01-20,23.084,5.6,922
8480,185341,[REC]⁴ Apocalypse,2014-10-31,25.285,5.6,1085
8481,560144,Skylines,2020-10-25,23.342,5.6,519
8482,9969,Deck the Halls,2006-11-22,18.159,5.571,637
8483,369776,The Tuche Family: The American Dream,2016-02-03,8.266,5.6,934
8484,575479,An Easy Girl,2019-08-28,18.695,5.6,338
8485,500916,Primal,2019-12-27,30.615,5.6,338
8486,2698,Evan Almighty,2007-06-09,40.885,5.571,4096
8487,306523,Ogni maledetto Natale,2014-11-27,4.056,5.6,315
8488,10762,Without a Paddle,2004-08-20,15.287,5.57,615
8489,354282,Science Fiction Volume One: The Osiris Child,2016-02-17,27.034,5.6,465
8490,146375,On the Other Side of the Tracks,2012-12-15,10.601,5.6,648
8491,49012,Arthur,2011-04-08,20.577,5.6,704
8492,10375,D-Tox,2002-01-04,18.028,5.6,613
8493,10546,The Crow: City of Angels,1996-08-29,22.586,5.6,494
8494,9513,Garfield: A Tail of Two Kitties,2006-06-15,48.507,5.567,2073
8495,467673,Budapest,2018-06-27,8.183,5.6,424
8496,1665,Last Days,2005-06-12,16.311,5.6,349
8497,420808,Peter Pan & Wendy,2023-04-20,52.849,5.564,621
8498,22787,Whiteout,2009-09-09,15.585,5.6,714
8499,1250,Ghost Rider,2007-01-15,57.388,5.564,5678
8500,1250,Ghost Rider,2007-01-15,57.388,5.564,5678
8501,314385,By the Sea,2015-11-12,18.579,5.6,570
8502,9022,All the Boys Love Mandy Lane,2006-09-09,9.971,5.6,625
8503,13025,Diary of the Dead,2007-05-26,12.651,5.6,745
8504,100042,Dumb and Dumber To,2014-11-12,46.736,5.557,3034
8505,421792,Down a Dark Hall,2018-08-01,15.416,5.6,655
8506,9697,Lady in the Water,2006-07-20,16.267,5.6,1310
8507,456740,Hellboy,2019-04-10,59.748,5.554,3252
8508,255798,Burying the Ex,2014-09-04,14.147,5.6,450
8509,134366,Grave Encounters 2,2012-10-12,21.79,5.6,867
8510,8859,"Dude, Where's My Car?",2000-12-15,23.658,5.6,1780
8511,9954,The Covenant,2006-09-08,24.971,5.6,949
8512,587496,The Rental,2020-07-23,12.159,5.551,839
8513,458109,Spinning Man,2018-04-06,17.217,5.6,410
8514,82390,The Paperboy,2012-09-14,20.555,5.6,710
8515,19899,Couples Retreat,2009-09-19,24.705,5.6,1897
8516,13572,Twisted,2004-02-27,17.299,5.551,495
8517,17047,Agent Cody Banks 2: Destination London,2004-03-12,21.714,5.5,600
8518,42441,Tifosi,1999-10-01,6.838,5.5,328
8519,23742,Cop Out,2010-02-26,21.41,5.5,1431
8520,12521,Shocker,1989-03-23,24.377,5.5,401
8521,10163,The Lawnmower Man,1992-03-05,26.07,5.5,685
8522,368031,Friend Request,2016-01-07,19.309,5.5,1200
8523,332411,I Am Wrath,2016-04-14,18.163,5.5,611
8524,11811,Leprechaun,1993-01-08,23.394,5.5,731
8525,1927,Hulk,2003-06-19,55.096,5.5,5563
8526,54054,One for the Money,2012-01-26,15.79,5.5,931
8527,10802,Showgirls,1995-09-22,45.122,5.5,1166
8528,890541,7 Women and a Murder,2021-12-25,14.02,5.5,338
8529,46441,Mirrors 2,2010-10-18,16.601,5.5,393
8530,10727,Darkness Falls,2003-01-24,16.967,5.5,560
8531,9904,The Wild,2006-04-06,39.479,5.5,1005
8532,19556,Miss March,2009-03-13,14.712,5.5,343
8533,11962,Joe's Apartment,1996-07-26,18.323,5.5,311
8534,11812,The Sweetest Thing,2002-04-12,20.875,5.54,1033
8535,602211,Fatman,2020-10-19,16.365,5.5,786
8536,20737,Air Bud,1997-08-01,21.372,5.534,442
8537,9879,Striptease,1996-06-28,28.873,5.5,1023
8538,9793,The Hills Have Eyes 2,2007-03-22,33.468,5.5,1379
8539,523139,In the Tall Grass,2019-09-20,24.876,5.5,2096
8540,277685,Unfriended,2014-10-22,24.629,5.5,3248
8541,195590,Collide,2016-06-10,21.456,5.5,558
8542,9586,The Bonfire of the Vanities,1990-12-21,14.584,5.5,451
8543,20737,Air Bud,1997-08-01,21.372,5.534,442
8544,22949,Old Dogs,2009-11-24,22.459,5.5,702
8545,11804,White Noise,2005-01-07,13.263,5.5,769
8546,83,Open Water,2003-10-26,17.548,5.5,1017
8547,641790,Trauma Center,2019-12-06,19.033,5.5,357
8548,101179,Truth or Dare,2012-08-05,17.532,5.5,341
8549,13160,Over Her Dead Body,2008-02-01,12.828,5.5,443
8550,17350,The Brice Man,2005-03-30,8.62,5.53,1192
8551,10885,Shutter,2008-03-21,22.27,5.53,699
8552,6519,The Dukes of Hazzard,2005-08-05,30.127,5.53,1107
8553,364116,The Other Side of the Door,2016-02-25,16.569,5.529,797
8554,77234,The Numbers Station,2013-04-18,16.2,5.5,533
8555,76649,Pompeii,2014-02-18,32.027,5.5,3145
8556,581644,The Misfits,2021-06-03,35.133,5.5,413
8557,77663,Killing Season,2013-07-12,14.278,5.5,937
8558,301846,Howl,2015-10-01,12.182,5.5,468
8559,7839,Wedding Daze,2006-09-09,23.44,5.527,332
8560,10329,Congo,1995-06-09,36.574,5.526,829
8561,525657,Daughter of the Wolf,2019-06-14,17.066,5.5,302
8562,364116,The Other Side of the Door,2016-02-25,16.569,5.529,797
8563,122857,Universal Soldier: Day of Reckoning,2012-10-04,31.413,5.5,407
8564,14435,My Bloody Valentine,2009-01-16,19.174,5.5,1108
8565,13493,College Road Trip,2008-03-07,13.997,5.5,378
8566,10197,Nine,2009-12-03,12.435,5.5,562
8567,13401,The Accidental Husband,2008-02-29,13.532,5.5,531
8568,10885,Shutter,2008-03-21,22.27,5.53,699
8569,469721,The Cured,2017-11-24,13.906,5.5,345
8570,43931,My Soul to Take,2010-10-08,13.701,5.5,497
8571,23437,A Nightmare on Elm Street,2010-04-30,29.955,5.522,2577
8572,5851,Showtime,2002-03-14,15.936,5.5,919
8573,613911,Bliss,2021-02-05,12.488,5.521,584
8574,466622,The Rhythm Section,2020-01-31,19.283,5.5,571
8575,339988,The Circle,2017-04-27,41.673,5.52,4294
8576,339547,Jeruzalem,2016-01-22,13.232,5.5,564
8577,313943,Revolt,2017-07-01,19.223,5.5,349
8578,10984,Valentine,2001-02-02,21.031,5.5,517
8579,444902,Dirty Dancing,2017-05-24,19.396,5.5,417
8580,444902,Dirty Dancing,2017-05-24,19.396,5.5,417
8581,399131,Dude,2018-04-20,14.691,5.5,738
8582,265016,Extraterrestrial,2014-10-17,16.282,5.5,482
8583,8275,American Pie Presents: The Naked Mile,2006-12-04,59.694,5.5,1963
8584,8080,Suspect Zero,2004-08-27,10.831,5.5,304
8585,70578,Trespass,2011-10-13,20.069,5.5,1102
8586,11817,Bulletproof Monk,2003-03-28,25.7,5.5,875
8587,385332,Terminal,2018-05-10,19.846,5.5,761
8588,615678,Thunder Force,2021-04-09,19.048,5.5,1182
8589,287948,The Transporter Refueled,2015-09-02,47.249,5.5,1412
8590,1975,The Grudge 2,2006-10-12,23.863,5.5,970
8591,210860,Mortdecai,2015-01-21,32.972,5.5,2570
8592,266639,Jem and the Holograms,2015-10-22,12.155,5.5,368
8593,75198,Welcome Aboard,2011-10-05,10.16,5.5,506
8594,16300,Down to Earth,2001-02-16,10.405,5.5,380
8595,14175,Valiant,2005-03-25,25.385,5.5,862
8596,11523,View from the Top,2003-03-21,16.282,5.5,532
8597,282035,The Mummy,2017-06-06,93.107,5.508,6948
8598,19918,Spread,2009-01-16,23.55,5.5,831
8599,10438,Beethoven's 2nd,1993-12-14,24.348,5.5,930
8600,420245,Don't Knock Twice,2016-11-13,14.854,5.5,716
8601,61012,Silent Hill: Revelation 3D,2012-10-10,32.905,5.5,1547
8602,50647,Wanderlust,2012-02-23,17.241,5.5,1203
8603,248507,Superchondriac,2014-02-26,9.34,5.5,1034
8604,9456,The Crow: Salvation,2000-01-23,24.939,5.5,309
8605,89008,The Oranges,2011-09-09,10.622,5.5,474
8606,348537,Spanish Affair 2,2015-11-20,15.237,5.501,390
8607,68737,Seventh Son,2014-12-12,35.665,5.5,2412
8608,58444,Women Vs Men,2011-02-04,11.655,5.5,609
8609,230179,Big Game,2015-03-19,27.892,5.5,1096
8610,12121,Made in America,1993-01-06,11.042,5.5,339
8611,43919,Hatchet II,2010-08-26,11.4,5.5,346
8612,437,Cube 2: Hypercube,2002-04-15,16.869,5.5,1368
8613,520360,King of Thieves,2018-09-04,15.033,5.5,403
8614,9271,Virtuosity,1995-08-04,20.07,5.5,506
8615,399173,The Assignment,2016-06-08,20.83,5.5,489
8616,339530,Tremors 5: Bloodlines,2015-10-06,29.375,5.5,393
8617,1735,The Mummy: Tomb of the Dragon Emperor,2008-07-01,55.31,5.5,4261
8618,222936,Aloha,2015-05-29,30.106,5.5,1944
8619,36355,Flipper,1996-05-17,15.747,5.5,305
8620,14365,Killing Me Softly,2002-05-10,23.16,5.5,301
8621,10587,Police Academy 4: Citizens on Patrol,1987-04-02,26.284,5.5,1091
8622,343173,The Rezort,2015-06-15,12.353,5.5,358
8623,52124,Me and Marilyn,2009-12-17,5.318,5.5,403
8624,26688,Sorority Row,2009-09-09,17.363,5.489,540
8625,13767,The Santa Clause 3: The Escape Clause,2006-11-02,26.242,5.5,1017
8626,277355,Everly,2014-09-20,19.23,5.488,571
8627,450179,Problemos,2017-05-10,6.78,5.5,380
8628,10923,Agent Cody Banks,2003-03-14,22.663,5.5,1042
8629,124470,Exists,2014-03-17,13.987,5.5,311
8630,86868,Would I Lie to You? 3,2012-01-31,9.91,5.5,326
8631,10481,102 Dalmatians,2000-10-07,21.286,5.5,1299
8632,253310,Premature,2014-07-02,13.338,5.5,433
8633,12618,Random Hearts,1999-10-08,18.564,5.5,357
8634,9356,Look Who's Talking Too,1990-12-14,25.411,5.5,1326
8635,201088,Blackhat,2015-01-13,35.828,5.5,1951
8636,47327,Drive Angry,2011-02-24,30.919,5.5,1761
8637,612152,Secret Obsession,2019-07-18,23.645,5.5,1056
8638,419700,Sandy Wexler,2017-04-14,13.395,5.5,526
8639,73861,A Serbian Film,2010-06-16,59.212,5.478,1848
8640,613377,30 Days Max,2020-10-14,11.749,5.5,341
8641,340103,The Monster,2016-11-11,13.734,5.5,534
8642,73861,A Serbian Film,2010-06-16,59.212,5.478,1848
8643,9592,Open Water 2 : Adrift,2006-07-10,19.735,5.5,652
8644,717728,Jeepers Creepers: Reborn,2022-09-15,56.369,5.477,935
8645,4257,Scary Movie 4,2006-04-12,54.816,5.5,3116
8646,3132,Bad Company,2002-06-07,19.252,5.5,735
8647,16258,The Butterfly Effect 3: Revelations,2009-01-09,26.444,5.5,531
8648,9796,Turistas,2006-12-01,15.977,5.5,786
8649,513083,Wine Country,2019-05-08,10.971,5.5,488
8650,8274,American Pie Presents: Band Camp,2005-10-31,46.896,5.5,1996
8651,456750,"Game Over, Man!",2018-03-23,15.478,5.5,891
8652,97434,Gambit,2012-04-25,13.156,5.473,647
8653,434355,Taxi 5,2018-04-07,26.66,5.472,959
8654,2752,40 Days and 40 Nights,2002-03-01,21.093,5.472,1056
8655,330947,Song to Song,2017-03-17,18.031,5.5,821
8656,9471,Charlie's Angels: Full Throttle,2003-06-27,54.206,5.471,2907
8657,13761,Pocahontas II: Journey to a New World,1998-08-04,24.27,5.5,1285
8658,9838,King Solomon's Mines,1985-11-22,26.564,5.5,381
8659,246403,Tusk,2014-09-19,45.133,5.468,1315
8660,23023,Tooth Fairy,2010-01-14,39.054,5.5,1908
8661,262338,Good People,2014-08-12,19.907,5.5,438
8662,7182,Venom,2005-09-16,19.128,5.5,324
8663,76617,Texas Chainsaw 3D,2013-01-03,71.054,5.5,1603
8664,7840,"10,000 BC",2008-03-04,40.447,5.5,2825
8665,244566,Life After Beth,2014-08-15,15.397,5.5,639
8666,75622,Rampart,2011-11-23,11.812,5.5,347
8667,442064,Proud Mary,2018-01-12,15.303,5.5,479
8668,378236,The Emoji Movie,2017-07-23,63.343,5.459,2940
8669,190847,The Last Days on Mars,2013-08-11,12.035,5.5,769
8670,465086,The Grudge,2019-12-31,29.061,5.5,1138
8671,63207,Intruders,2011-09-12,12.639,5.456,487
8672,615177,Coffee & Kareem,2020-04-03,14.139,5.5,396
8673,37931,MacGruber,2010-05-21,20.271,5.455,521
8674,16991,Observe and Report,2009-04-10,15.033,5.5,640
8675,19824,Van Wilder: Freshman Year,2009-06-02,20.132,5.5,316
8676,867,Sliver,1993-05-21,43.658,5.5,640
8677,452832,Serenity,2019-01-24,40.993,5.5,1474
8678,9264,Poison Ivy,1992-05-08,37.634,5.453,339
8679,9842,School for Scoundrels,2006-09-29,12.193,5.5,332
8680,23047,Season of the Witch,2011-01-07,42.34,5.5,2331
8681,4551,Be Cool,2005-03-04,14.373,5.5,835
8682,76757,Jupiter Ascending,2015-02-04,63.915,5.5,6540
8683,54309,The Night Before the Exams Today,2007-02-14,5.699,5.5,666
8684,10342,Teaching Mrs. Tingle,1999-08-11,15.791,5.5,313
8685,87368,17 Girls,2011-06-13,9.094,5.4,306
8686,19585,G-Force,2009-07-24,24.183,5.4,1786
8687,11237,Anacondas: The Hunt for the Blood Orchid,2004-08-25,47.686,5.4,905
8688,10165,Fear and Desire,1953-03-31,12.896,5.4,468
8689,10007,See No Evil,2006-05-19,20.225,5.4,608
8690,413471,The Late Bloomer,2016-10-07,18.998,5.445,326
8691,1063422,The Strays,2023-02-17,24.079,5.4,339
8692,362826,Wildling,2018-04-13,20.389,5.4,338
8693,182219,Serial Teachers,2013-04-17,0.6,5.4,1178
8694,11249,Seed of Chucky,2004-11-12,53.498,5.4,1526
8695,454283,Action Point,2018-06-01,14.554,5.4,327
8696,12597,Hellraiser: Inferno,2000-10-31,22.092,5.441,438
8697,11335,Popeye,1980-12-12,31.944,5.4,576
8698,10012,Cursed,2005-02-25,25.289,5.4,663
8699,326,Snakes on a Plane,2006-08-17,36.01,5.438,1688
8700,326,Snakes on a Plane,2006-08-17,36.01,5.438,1688
8701,323674,6 Years,2015-03-14,8.618,5.4,702
8702,11618,The Haunting,1999-07-23,19.836,5.436,1298
8703,535581,The Dead Don't Die,2019-05-15,17.689,5.4,2395
8704,19794,Labor Pains,2009-06-19,13.783,5.4,414
8705,465109,The Week Of,2018-04-27,23.942,5.4,759
8706,50217,From Prada to Nada,2011-01-28,14.928,5.4,318
8707,10281,Friday the 13th Part VII: The New Blood,1988-05-13,30.009,5.4,970
8708,531949,Father of the Year,2018-07-20,9.726,5.4,458
8709,516043,Here Come the Teachers,2018-05-01,6.595,5.4,372
8710,1641,Forces of Nature,1999-03-12,17.558,5.429,509
8711,9067,Tank Girl,1995-03-31,29.512,5.4,456
8712,453201,The 15:17 to Paris,2018-02-07,20.687,5.4,1551
8713,38317,Zookeeper,2011-07-06,23.083,5.4,1578
8714,8944,What Just Happened,2008-10-17,15.457,5.4,416
8715,121856,Assassin's Creed,2016-12-21,34.999,5.423,7511
8716,84174,Bachelorette,2012-01-23,21.846,5.4,1162
8717,10824,Candyman: Farewell to the Flesh,1995-03-17,15.106,5.4,348
8718,414,Batman Forever,1995-06-16,48.698,5.421,4948
8719,512025,There's Someone Inside Your House,2021-09-24,12.872,5.4,634
8720,512025,There's Someone Inside Your House,2021-09-24,12.872,5.4,634
8721,401905,Fahrenheit 451,2018-05-12,18.515,5.4,814
8722,203834,Jessabelle,2014-11-07,15.259,5.4,756
8723,18162,Land of the Lost,2009-06-05,32.081,5.4,1253
8724,96936,The Bling Ring,2013-06-12,16.989,5.4,2945
8725,39346,Casper: A Spirited Beginning,1997-09-09,17.46,5.4,304
8726,6933,One Missed Call,2008-01-04,13.57,5.4,730
8727,338964,Bad Santa 2,2016-11-23,20.55,5.4,749
8728,9625,The Glimmer Man,1996-10-04,14.346,5.4,362
8729,2274,The Seeker: The Dark Is Rising,2007-10-05,13.683,5.4,393
8730,1977,The Grudge 3,2009-05-12,26.171,5.4,560
8731,127493,Stolen,2012-09-06,34.453,5.4,976
8732,178809,The Colony,2013-04-12,21.858,5.4,1093
8733,14560,Paul Blart: Mall Cop,2009-01-15,22.172,5.411,2387
8734,10658,Howard the Duck,1986-08-01,22.07,5.4,959
8735,58428,The Innkeepers,2011-08-18,15.799,5.409,618
8736,811072,Two,2021-07-23,13.4,5.4,314
8737,284564,31,2016-09-15,13.377,5.4,758
8738,241258,Incarnate,2016-12-01,16.6,5.4,531
8739,11425,"Honey, We Shrunk Ourselves",1997-03-18,24.548,5.4,636
8740,340677,I.T.,2016-09-09,30.352,5.4,602
8741,9827,Phantoms,1998-01-23,16.084,5.4,323
8742,426285,Fullmetal Alchemist,2017-12-01,16.59,5.4,524
8743,252607,Junior,2014-03-12,6.109,5.4,662
8744,43593,Piranha 3D,2010-08-20,46.916,5.4,2101
8745,227348,Paranormal Activity: The Marked Ones,2014-01-01,27.102,5.4,1384
8746,225886,Sex Tape,2014-07-17,52.108,5.4,3957
8747,10160,A Nightmare on Elm Street: The Dream Child,1989-08-11,24.74,5.4,1179
8748,11026,Exorcist: The Beginning,2004-08-20,23.092,5.4,752
8749,500904,A Vigilante,2019-03-29,10.602,5.4,363
8750,254191,Honeymoon,2014-09-12,11.442,5.4,560
8751,82990,Paranormal Activity 4,2012-10-17,26.324,5.4,1801
8752,6589,Underdog,2007-08-03,24.669,5.4,650
8753,17918,Swamp Thing,1982-01-01,20.667,5.401,360
8754,12657,Soul Plane,2004-05-28,28.788,5.4,402
8755,169209,Empire State,2013-09-03,21.236,5.4,652
8756,259072,Wrong Turn 6: Last Resort,2014-08-22,63.232,5.4,821
8757,8645,The Happening,2008-06-11,40.642,5.394,3424
8758,8427,I Spy,2002-10-31,18.152,5.394,902
8759,2157,Lost in Space,1998-04-03,35.899,5.4,1166
8760,347882,Sleight,2016-04-28,6.982,5.4,500
8761,286873,Northmen: A Viking Saga,2014-10-23,19.026,5.4,331
8762,92182,Silent House,2011-01-21,9.392,5.4,386
8763,10048,Stealth,2005-07-27,21.258,5.4,985
8764,395841,Hold the Dark,2018-09-22,18.632,5.394,909
8765,10992,Cats & Dogs,2001-07-04,24.412,5.4,1556
8766,530081,The Man Who Killed Hitler and Then the Bigfoot,2019-02-08,12.226,5.4,412
8767,480042,Escape Plan: The Extractors,2019-06-20,20.894,5.383,800
8768,850018,Windfall,2022-03-11,9.792,5.4,391
8769,42194,Tekken,2010-03-20,28.026,5.4,666
8770,339404,The Layover,2017-09-01,57.085,5.4,674
8771,276839,Home Sweet Hell,2015-03-13,15.584,5.4,429
8772,21583,Management,2009-02-08,9.456,5.4,311
